X	Y
613	-15523975.000
614	-15528496.000
615	-15526220.000
616	-15515987.000
617	-15511745.000
618	-15513354.000
619	-15513175.000
620	-15517383.000
621	-15520189.000
622	-15517833.000
623	-15512674.000
624	-15503988.000
625	-15502254.000
626	-15508378.000
627	-15514760.000
628	-15519637.000
629	-15520420.000
630	-15516821.000
631	-15520719.000
632	-15527648.000
633	-15529156.000
634	-15525947.000
635	-15525958.000
636	-15529267.000
637	-15526755.000
638	-15523504.000
639	-15523230.000
640	-15521484.000
641	-15518676.000
642	-15516766.000
643	-15514276.000
644	-15511791.000
645	-15513427.000
646	-15512851.000
647	-15505443.000
648	-15501136.000
649	-15499417.000
650	-15502437.000
651	-15502697.000
652	-15507243.000
653	-15511854.000
654	-15516272.000
655	-15519849.000
656	-15520683.000
657	-15523311.000
658	-15528750.000
659	-15532319.000
660	-15529427.000
661	-15520947.000
662	-15515951.000
663	-15516064.000
664	-15515684.000
665	-15512862.000
666	-15508064.000
667	-15511507.000
668	-15517396.000
669	-15516898.000
670	-15518043.000
671	-15521684.000
672	-15520335.000
673	-15511326.000
674	-15504119.000
675	-15505570.000
676	-15509782.000
677	-15508306.000
678	-15508316.000
679	-15512033.000
680	-15517207.000
681	-15521818.000
682	-15518995.000
683	-15510105.000
684	-15506098.000
685	-15510432.000
686	-15515623.000
687	-15518371.000
688	-15524305.000
689	-15523091.000
690	-15519582.000
691	-15514352.000
692	-15510500.000
693	-15513805.000
694	-15516699.000
695	-15518697.000
696	-15516103.000
697	-15513157.000
698	-15510241.000
699	-15511559.000
700	-15515573.000
701	-15517241.000
702	-15523849.000
703	-15526785.000
704	-15524032.000
705	-15521295.000
706	-15514155.000
707	-15509870.000
708	-15512805.000
709	-15515179.000
710	-15516130.000
711	-15511546.000
712	-15509687.000
713	-15510746.000
714	-15510236.000
715	-15510806.000
716	-15514808.000
717	-15517214.000
718	-15516252.000
719	-15511836.000
720	-15510744.000
721	-15512290.000
722	-15515436.000
723	-15518366.000
724	-15518436.000
725	-15516138.000
726	-15510316.000
727	-15503992.000
728	-15507746.000
729	-15512233.000
730	-15505730.000
731	-15498995.000
732	-15501547.000
733	-15507621.000
734	-15510250.000
735	-15510577.000
736	-15513043.000
737	-15516251.000
738	-15516489.000
739	-15517887.000
740	-15517355.000
741	-15515382.000
742	-15514047.000
743	-15514160.000
744	-15516061.000
745	-15515749.000
746	-15520289.000
747	-15522648.000
748	-15518158.000
749	-15510652.000
750	-15507967.000
751	-15508020.000
752	-15506040.000
753	-15506271.000
754	-15510357.000
755	-15513010.000
756	-15510628.000
757	-15506332.000
758	-15502945.000
759	-15500388.000
760	-15499665.000
761	-15501450.000
762	-15505260.000
763	-15510958.000
764	-15510046.000
765	-15505490.000
766	-15498214.000
767	-15499298.000
768	-15507417.000
769	-15510880.000
770	-15511200.000
771	-15513117.000
772	-15508067.000
773	-15498282.000
774	-15500637.000
775	-15508681.000
776	-15511332.000
777	-15509986.000
778	-15511199.000
779	-15516963.000
780	-15515334.000
781	-15511133.000
782	-15509246.000
783	-15509195.000
784	-15509174.000
785	-15510053.000
786	-15513586.000
787	-15515113.000
788	-15516776.000
789	-15519780.000
790	-15521199.000
791	-15519771.000
792	-15517727.000
793	-15515631.000
794	-15514470.000
795	-15513106.000
796	-15509528.000
797	-15508460.000
798	-15507849.000
799	-15504645.000
800	-15504654.000
801	-15509457.000
802	-15517037.000
803	-15515808.000
804	-15510436.000
805	-15510095.000
806	-15511248.000
807	-15509464.000
808	-15509086.000
809	-15508204.000
810	-15505356.000
811	-15503191.000
812	-15508144.000
813	-15512680.000
814	-15514392.000
815	-15513749.000
816	-15510944.000
817	-15513493.000
818	-15514142.000
819	-15511472.000
820	-15513239.000
821	-15519495.000
822	-15520280.000
823	-15515568.000
824	-15512826.000
825	-15513780.000
826	-15516139.000
827	-15520330.000
828	-15519700.000
829	-15520310.000
830	-15519889.000
831	-15518248.000
832	-15518068.000
833	-15515427.000
834	-15511786.000
835	-15514503.000
836	-15516219.000
837	-15512625.000
838	-15508915.000
839	-15508986.000
840	-15508610.000
841	-15509223.000
842	-15506270.000
843	-15498539.000
844	-15502814.000
845	-15509765.000
846	-15508944.000
847	-15506538.000
848	-15507562.000
849	-15508848.000
850	-15507770.000
851	-15505390.000
852	-15499776.000
853	-15496275.000
854	-15496797.000
855	-15501967.000
856	-15506562.000
857	-15504306.000
858	-15497786.000
859	-15499370.000
860	-15501954.000
861	-15499592.000
862	-15498216.000
863	-15501038.000
864	-15501308.000
865	-15492280.000
866	-15482576.000
867	-15479731.000
868	-15481835.000
869	-15489894.000
870	-15496801.000
871	-15497897.000
872	-15497594.000
873	-15493230.000
874	-15488297.000
875	-15482875.000
876	-15483325.000
877	-15484479.000
878	-15484418.000
879	-15489480.000
880	-15495991.000
881	-15497950.000
882	-15498148.000
883	-15502420.000
884	-15504871.000
885	-15499127.000
886	-15487109.000
887	-15479726.000
888	-15488872.000
889	-15495772.000
890	-15495191.000
891	-15491305.000
892	-15490293.000
893	-15488509.000
894	-15482640.000
895	-15477657.000
896	-15482705.000
897	-15491281.000
898	-15488146.000
899	-15488341.000
900	-15495386.000
901	-15499357.000
902	-15500507.000
903	-15504879.000
904	-15507480.000
905	-15506981.000
906	-15499632.000
907	-15495931.000
908	-15498753.000
909	-15504189.000
910	-15503031.000
911	-15504327.000
912	-15510579.000
913	-15514275.000
914	-15507621.000
915	-15495671.000
916	-15487247.000
917	-15488327.000
918	-15494263.000
919	-15501124.000
920	-15506742.000
921	-15509426.000
922	-15504952.000
923	-15498040.000
924	-15493052.000
925	-15497198.000
926	-15501502.000
927	-15500816.000
928	-15498008.000
929	-15495380.000
930	-15498142.000
931	-15498711.000
932	-15496592.000
933	-15492669.000
934	-15488059.000
935	-15488896.000
936	-15492092.000
937	-15497032.000
938	-15499787.000
939	-15496844.000
940	-15492863.000
941	-15492728.000
942	-15498883.000
943	-15503110.000
944	-15499782.000
945	-15494288.000
946	-15493889.000
947	-15494008.000
948	-15495438.000
949	-15496276.000
950	-15496298.000
951	-15497513.000
952	-15497390.000
953	-15492790.000
954	-15490689.000
955	-15488778.000
956	-15483821.000
957	-15476921.000
958	-15477685.000
959	-15480840.000
960	-15478064.000
961	-15474531.000
962	-15468508.000
963	-15462115.000
964	-15466458.000
965	-15475145.000
966	-15477582.000
967	-15477144.000
968	-15472901.000
969	-15465679.000
970	-15462043.000
971	-15459095.000
972	-15458833.000
973	-15458272.000
974	-15459459.000
975	-15464194.000
976	-15466935.000
977	-15465594.000
978	-15461152.000
979	-15457221.000
980	-15457028.000
981	-15458533.000
982	-15457181.000
983	-15455641.000
984	-15461163.000
985	-15462645.000
986	-15458812.000
987	-15451823.000
988	-15449074.000
989	-15442762.000
990	-15432393.000
991	-15427807.000
992	-15425187.000
993	-15422848.000
994	-15420810.000
995	-15415250.000
996	-15414533.000
997	-15423573.000
998	-15421785.000
999	-15405077.000
1000	-15390507.000
1001	-15382897.000
1002	-15379179.000
1003	-15371770.000
1004	-15360443.000
1005	-15348299.000
1006	-15332275.000
1007	-15306558.000
1008	-15285385.000
1009	-15276704.000
1010	-15266065.000
1011	-15224068.000
1012	-15125238.000
1013	-14820890.000
1014	-14239274.000
1015	-13672021.000
1016	-13212831.000
1017	-12871431.000
1018	-12525861.000
1019	-12044127.000
1020	-11199216.000
1021	-9679399.000
1022	-7703838.500
1023	-5989971.000
1024	-4910885.500
1025	-4124866.500
1026	-3272980.250
1027	-2455936.750
1028	-1712594.375
1029	-1217085.625
1030	-783802.125
1031	-356087.250
1032	-148503.281
1033	-64399.918
1034	-51637.805
1035	-51176.145
1036	-50628.523
1037	-50139.918
1038	-49642.574
1039	-49426.289
1040	-49602.781
1041	-50091.578
1042	-51293.844
1043	-53180.266
1044	-57013.918
1045	-63312.492
1046	-128557.609
1047	-508107.031
1048	-1348323.875
1049	-2485353.000
1050	-3782970.750
1051	-5036226.500
1052	-6167392.000
1053	-7229907.000
1054	-8160960.000
1055	-8943698.000
1056	-9610102.000
1057	-10144698.000
1058	-10608621.000
1059	-11103188.000
1060	-11512772.000
1061	-11905979.000
1062	-12270557.000
1063	-12613142.000
1064	-12945684.000
1065	-13263553.000
1066	-13586307.000
1067	-13875201.000
1068	-14142967.000
1069	-14383082.000
1070	-14579596.000
1071	-14729999.000
1072	-14825544.000
1073	-14897345.000
1074	-14960571.000
1075	-15014723.000
1076	-15057886.000
1077	-15094063.000
1078	-15123680.000
1079	-15150293.000
1080	-15178487.000
1081	-15207783.000
1082	-15225564.000
1083	-15246336.000
1084	-15271966.000
1085	-15294790.000
1086	-15304012.000
1087	-15300945.000
1088	-15303102.000
1089	-15309302.000
1090	-15307772.000
1091	-15303442.000
1092	-15308040.000
1093	-15323612.000
1094	-15333907.000
1095	-15331153.000
1096	-15334228.000
1097	-15343579.000
1098	-15350121.000
1099	-15359590.000
1100	-15371342.000
1101	-15379336.000
1102	-15382675.000
1103	-15385167.000
1104	-15389386.000
1105	-15393363.000
1106	-15398679.000
1107	-15402710.000
1108	-15405667.000
1109	-15409103.000
1110	-15409069.000
1111	-15407308.000
1112	-15407925.000
1113	-15406643.000
1114	-15406167.000
1115	-15402658.000
1116	-15404140.000
1117	-15408284.000
1118	-15411290.000
1119	-15415256.000
1120	-15416522.000
1121	-15418267.000
1122	-15422642.000
1123	-15421539.000
1124	-15419231.000
1125	-15421340.000
1126	-15422459.000
1127	-15422387.000
1128	-15416726.000
1129	-15410007.000
1130	-15409996.000
1131	-15413323.000
1132	-15413701.000
1133	-15414530.000
1134	-15418053.000
1135	-15418002.000
1136	-15417820.000
1137	-15424419.000
1138	-15431807.000
1139	-15428995.000
1140	-15422101.000
1141	-15420766.000
1142	-15423316.000
1143	-15424538.000
1144	-15422952.000
1145	-15420006.000
1146	-15418596.000
1147	-15420643.000
1148	-15427284.000
1149	-15428877.000
1150	-15423363.000
1151	-15415278.000
1152	-15415294.000
1153	-15424655.000
1154	-15433417.000
1155	-15432014.000
1156	-15430999.000
1157	-15433684.000
1158	-15429127.000
1159	-15424580.000
1160	-15429247.000
1161	-15432078.000
1162	-15423238.000
1163	-15410363.000
1164	-15409547.000
1165	-15413842.000
1166	-15412961.000
1167	-15413286.000
1168	-15415454.000
1169	-15407522.000
1170	-15395677.000
1171	-15393180.000
1172	-15394813.000
1173	-15385226.000
1174	-15356084.000
1175	-15257921.000
1176	-15067381.000
1177	-14705482.000
1178	-14133240.000
1179	-13669699.000
1180	-13302584.000
1181	-12996791.000
1182	-12617408.000
1183	-11991825.000
1184	-10849271.000
1185	-9071641.000
1186	-7152847.000
1187	-5732734.000
1188	-4799018.500
1189	-3941575.500
1190	-3022906.500
1191	-2258670.250
1192	-1589506.500
1193	-1130183.750
1194	-780416.250
1195	-453446.125
1196	-282063.156
1197	-209834.906
1198	-159429.344
1199	-123558.836
1200	-98019.359
1201	-80719.938
1202	-106207.031
1203	-141118.719
1204	-179815.906
1205	-212076.188
1206	-233591.500
1207	-257719.406
1208	-337818.250
1209	-708602.188
1210	-1452380.375
1211	-2590647.000
1212	-3975850.250
1213	-5360836.500
1214	-6665639.000
1215	-7786141.500
1216	-8691567.000
1217	-9514745.000
1218	-10236490.000
1219	-10900394.000
1220	-11439708.000
1221	-11849081.000
1222	-12234012.000
1223	-12601587.000
1224	-13000419.000
1225	-13378847.000
1226	-13724038.000
1227	-14010341.000
1228	-14228687.000
1229	-14429862.000
1230	-14631965.000
1231	-14805420.000
1232	-14940013.000
1233	-15040530.000
1234	-15126072.000
1235	-15192168.000
1236	-15230470.000
1237	-15259562.000
1238	-15289948.000
1239	-15317686.000
1240	-15340573.000
1241	-15364235.000
1242	-15385231.000
1243	-15398278.000
1244	-15401286.000
1245	-15398714.000
1246	-15403253.000
1247	-15417531.000
1248	-15432600.000
1249	-15445104.000
1250	-15453313.000
1251	-15455866.000
1252	-15453200.000
1253	-15449036.000
1254	-15449529.000
1255	-15449991.000
1256	-15453821.000
1257	-15457982.000
1258	-15457343.000
1259	-15453515.000
1260	-15453586.000
1261	-15455989.000
1262	-15455414.000
1263	-15457767.000
1264	-15466707.000
1265	-15469652.000
1266	-15469918.000
1267	-15473627.000
1268	-15469017.000
1269	-15462828.000
1270	-15469802.000
1271	-15476259.000
1272	-15482643.000
1273	-15489438.000
1274	-15491617.000
1275	-15489157.000
1276	-15488457.000
1277	-15490726.000
1278	-15496344.000
1279	-15499913.000
1280	-15495256.000
1281	-15487301.000
1282	-15487401.000
1283	-15487304.000
1284	-15490331.000
1285	-15488859.000
1286	-15507727.000
1287	-15506284.000
1288	-15523803.000
1289	-15565882.000
1290	NaN
