X	Y
234	-68132.102
235	-90204.609
236	-174460.953
237	-248783.375
238	-310780.062
239	-346538.781
240	-356812.719
241	-390584.656
242	-632395.312
243	-1284779.625
244	-2237381.750
245	-3611103.000
246	-5319607.500
247	-6830742.000
248	-8091173.500
249	-9215072.000
250	-10073934.000
251	-10928097.000
252	-11549764.000
253	-12049880.000
254	-12585753.000
255	-13027802.000
256	-13487236.000
257	-13864995.000
258	-14168310.000
259	-14407920.000
260	-14586373.000
261	-14725728.000
262	-14830319.000
263	-14916128.000
264	-14984226.000
265	-15036781.000
266	-15073933.000
267	-15096321.000
268	-15116745.000
269	-15157135.000
270	-15211333.000
271	-15270881.000
272	-15321401.000
273	-15361154.000
274	-15389084.000
275	-15410202.000
276	-15427294.000
277	-15440286.000
278	-15455349.000
279	-15466629.000
280	-15474487.000
281	-15477272.000
282	-15472240.000
283	-15461816.000
284	-15455940.000
285	-15456083.000
286	-15458947.000
287	-15465528.000
288	-15471714.000
289	-15479438.000
290	-15485911.000
291	-15483747.000
292	-15481316.000
293	-15478785.000
294	-15474748.000
295	-15474354.000
296	-15480462.000
297	-15487066.000
298	-15489248.000
299	-15488233.000
300	-15490650.000
301	-15491552.000
302	-15488047.000
303	-15489027.000
304	-15488816.000
305	-15488741.000
306	-15487001.000
307	-15489370.000
308	-15493786.000
309	-15492825.000
310	-15490849.000
311	-15491803.000
312	-15494895.000
313	-15500127.000
314	-15496609.000
315	-15486839.000
316	-15485355.000
317	-15494183.000
318	-15497181.000
319	-15491723.000
320	-15483922.000
321	-15482975.000
322	-15490275.000
323	-15499861.000
324	-15501844.000
325	-15496533.000
326	-15491739.000
327	-15495318.000
328	-15499032.000
329	-15500618.000
330	-15496518.000
331	-15488030.000
332	-15486689.000
333	-15488054.000
334	-15485624.000
335	-15483564.000
336	-15485910.000
337	-15488983.000
338	-15492148.000
339	-15489776.000
340	-15489583.000
341	-15493044.000
342	-15493803.000
343	-15493225.000
344	-15495137.000
345	-15496141.000
346	-15493526.000
347	-15493912.000
348	-15494354.000
349	-15498326.000
350	-15499331.000
351	-15495040.000
352	-15491234.000
353	-15489955.000
354	-15490323.000
355	-15492294.000
356	-15495108.000
357	-15497090.000
358	-15499403.000
359	-15501512.000
360	-15499513.000
361	-15492546.000
362	-15489617.000
363	-15491722.000
364	-15491769.000
365	-15491970.000
366	-15490761.000
367	-15493815.000
368	-15495617.000
369	-15490956.000
370	-15488140.000
371	-15490087.000
372	-15490107.000
373	-15492835.000
374	-15494796.000
375	-15498395.000
376	-15501542.000
377	-15503906.000
378	-15503701.000
379	-15504517.000
380	-15505401.000
381	-15504830.000
382	-15500660.000
383	-15495548.000
384	-15490899.000
385	-15494351.000
386	-15500191.000
387	-15496533.000
388	-15495437.000
389	-15505375.000
390	-15510361.000
391	-15503363.000
392	-15500947.000
393	-15504271.000
394	-15505208.000
395	-15504254.000
396	-15502794.000
397	-15501831.000
398	-15503619.000
399	-15502867.000
400	-15503816.000
401	-15505346.000
402	-15509969.000
403	-15513057.000
404	-15516185.000
405	-15515093.000
406	-15507748.000
407	-15504900.000
408	-15508243.000
409	-15512167.000
410	-15511459.000
411	-15507625.000
412	-15507145.000
413	-15513153.000
414	-15514894.000
415	-15511713.000
416	-15510628.000
417	-15507140.000
418	-15505850.000
419	-15507789.000
420	-15507103.000
421	-15504718.000
422	-15506079.000
423	-15514705.000
424	-15519921.000
425	-15519705.000
426	-15517866.000
427	-15513933.000
428	-15511182.000
429	-15510606.000
430	-15510234.000
431	-15516056.000
432	-15521034.000
433	-15521485.000
434	-15517716.000
435	-15514200.000
436	-15513939.000
437	-15513617.000
438	-15510089.000
439	-15510704.000
440	-15511934.000
441	-15511877.000
442	-15512183.000
443	-15508598.000
444	-15505101.000
445	-15502024.000
446	-15497602.000
447	-15503135.000
448	-15515355.000
449	-15518967.000
450	-15518857.000
451	-15513889.000
452	-15507611.000
453	-15502037.000
454	-15501626.000
455	-15505029.000
456	-15510150.000
457	-15511724.000
458	-15511755.000
459	-15508317.000
460	-15502436.000
461	-15499111.000
462	-15503314.000
463	-15508862.000
464	-15502555.000
465	-15496925.000
466	-15499694.000
467	-15499969.000
468	-15494941.000
469	-15493196.000
470	-15497422.000
471	-15503631.000
472	-15508061.000
473	-15511895.000
474	-15509925.000
475	-15499379.000
476	-15493204.000
477	-15496961.000
478	-15501917.000
479	-15507094.000
480	-15509060.000
481	-15507476.000
482	-15507060.000
483	-15507873.000
484	-15508187.000
485	-15508003.000
486	-15508906.000
487	-15506314.000
488	-15503032.000
489	-15501138.000
490	-15501321.000
491	-15504437.000
492	-15505924.000
493	-15501640.000
494	-15498022.000
495	-15496235.000
496	-15492512.000
497	-15496027.000
498	-15504037.000
499	-15508890.000
500	-15506382.000
501	-15497055.000
502	-15489398.000
503	-15490216.000
504	-15497231.000
505	-15501346.000
506	-15500038.000
507	-15501011.000
508	-15505081.000
509	-15506290.000
510	-15505686.000
511	-15506699.000
512	-15501605.000
513	-15493612.000
514	-15498296.000
515	-15508153.000
516	-15509394.000
517	-15511758.000
518	-15513444.000
519	-15509601.000
520	-15508297.000
521	-15512913.000
522	-15516107.000
523	-15515030.000
524	-15513121.000
525	-15512046.000
526	-15510079.000
527	-15508582.000
528	-15512095.000
529	-15512073.000
530	-15507465.000
531	-15505810.000
532	-15508557.000
533	-15509843.000
534	-15510532.000
535	-15512765.000
536	-15511116.000
537	-15507662.000
538	-15504660.000
539	-15507846.000
540	-15510106.000
541	-15506548.000
542	-15502438.000
543	-15502470.000
544	-15502044.000
545	-15501413.000
546	-15504842.000
547	-15506062.000
548	-15502415.000
549	-15501828.000
550	-15502229.000
551	-15501582.000
552	-15501716.000
553	-15503637.000
554	-15506912.000
555	-15507346.000
556	-15507541.000
557	-15510641.000
558	-15506795.000
559	-15499283.000
560	-15496408.000
561	-15491251.000
562	-15492525.000
563	-15502619.000
564	-15511611.000
565	-15514610.000
566	-15507992.000
567	-15502114.000
568	-15502302.000
569	-15499116.000
570	-15492155.000
571	-15490244.000
572	-15498548.000
573	-15504079.000
574	-15500669.000
575	-15491029.000
576	-15484274.000
577	-15485801.000
578	-15492190.000
579	-15496472.000
580	-15494792.000
581	-15490874.000
582	-15491958.000
583	-15497786.000
584	-15497935.000
585	-15490241.000
586	-15481282.000
587	-15480858.000
588	-15486233.000
589	-15488288.000
590	-15488796.000
591	-15487596.000
592	-15490996.000
593	-15495271.000
594	-15498522.000
595	-15503569.000
596	-15506881.000
597	-15503817.000
598	-15497758.000
599	-15492864.000
600	-15491966.000
601	-15486697.000
602	-15483693.000
603	-15486363.000
604	-15488082.000
605	-15487891.000
606	-15487850.000
607	-15483839.000
608	-15481085.000
609	-15480718.000
610	-15482578.000
611	-15484122.000
612	-15483277.000
613	-15476521.000
614	-15466609.000
615	-15462775.000
616	-15463864.000
617	-15465990.000
618	-15461378.000
619	-15448852.000
620	-15439577.000
621	-15412714.000
622	-15327613.000
623	-15116633.000
624	-14719278.000
625	-14189766.000
626	-13738353.000
627	-13413781.000
628	-13084683.000
629	-12567031.000
630	-11613342.000
631	-10113714.000
632	-8150908.500
633	-6332167.500
634	-5250603.500
635	-4435910.000
636	-3593716.000
637	-2923913.000
638	-2193280.500
639	-1603223.125
640	-1129806.500
641	-753880.062
642	-474867.594
643	-210388.344
644	-100323.812
645	-94655.734
646	-91819.461
647	-131560.609
648	-255137.828
649	-341409.812
650	-389223.250
651	-410187.469
652	-404670.281
653	-545421.938
654	-1167108.000
655	-2120816.750
656	-3356220.250
657	-4838201.000
658	-6465290.000
659	-7843167.500
660	-8854335.000
661	-9781951.000
662	-10566204.000
663	-11302333.000
664	-11914036.000
665	-12375224.000
666	-12872228.000
667	-13298072.000
668	-13690258.000
669	-14021838.000
670	-14295569.000
671	-14507540.000
672	-14662216.000
673	-14790361.000
674	-14912436.000
675	-15004712.000
676	-15062176.000
677	-15118709.000
678	-15182267.000
679	-15250803.000
680	-15312405.000
681	-15353445.000
682	-15379080.000
683	-15401015.000
684	-15422380.000
685	-15433090.000
686	-15437312.000
687	-15445743.000
688	-15447971.000
689	-15444133.000
690	-15442360.000
691	-15440623.000
692	-15440863.000
693	-15443035.000
694	-15440858.000
695	-15433041.000
696	-15425835.000
697	-15422352.000
698	-15426254.000
699	-15434530.000
700	-15445723.000
701	-15452524.000
702	-15451114.000
703	-15449336.000
704	-15452459.000
705	-15458566.000
706	-15463060.000
707	-15464932.000
708	-15464787.000
709	-15464144.000
710	-15473544.000
711	-15483376.000
712	-15486239.000
713	-15486436.000
714	-15484194.000
715	-15487354.000
716	-15489221.000
717	-15489838.000
718	-15493933.000
719	-15497775.000
720	-15492276.000
721	-15489836.000
722	-15492763.000
723	-15493927.000
724	-15494138.000
725	-15494064.000
726	-15494064.000
727	-15496238.000
728	-15495663.000
729	-15495564.000
730	-15497092.000
731	-15491129.000
732	-15487279.000
733	-15492470.000
734	-15500665.000
735	-15503960.000
736	-15500252.000
737	-15498888.000
738	-15504769.000
739	-15507628.000
740	-15506427.000
741	-15501750.000
742	-15499484.000
743	-15500501.000
744	-15506328.000
745	-15507863.000
746	-15505709.000
747	-15504859.000
748	-15501708.000
749	-15498937.000
750	-15495233.000
751	-15488967.000
752	-15491392.000
753	-15495854.000
754	-15497248.000
755	-15501781.000
756	-15502043.000
757	-15495573.000
758	-15493155.000
759	-15494156.000
760	-15492936.000
761	-15497234.000
762	-15503961.000
763	-15503145.000
764	-15492063.000
765	-15480538.000
766	-15482269.000
767	-15492134.000
768	-15503391.000
769	-15505302.000
770	-15505112.000
771	-15500325.000
772	-15496426.000
773	-15499444.000
774	-15504567.000
775	-15509658.000
776	-15511708.000
777	-15509802.000
778	-15510496.000
779	-15512842.000
780	-15509780.000
781	-15505135.000
782	-15507293.000
783	-15510048.000
784	-15508255.000
785	-15506641.000
786	-15510436.000
787	-15511914.000
788	-15514143.000
789	-15516774.000
790	-15519280.000
791	-15518613.000
792	-15513626.000
793	-15512785.000
794	-15509719.000
795	-15499832.000
796	-15497639.000
797	-15502497.000
798	-15504949.000
799	-15507093.000
800	-15511844.000
801	-15514203.000
802	-15516971.000
803	-15516076.000
804	-15508334.000
805	-15505755.000
806	-15505696.000
807	-15502925.000
808	-15501708.000
809	-15500946.000
810	-15502626.000
811	-15502110.000
812	-15501934.000
813	-15506341.000
814	-15507213.000
815	-15500580.000
816	-15501736.000
817	-15509892.000
818	-15514803.000
819	-15511482.000
820	-15509697.000
821	-15512983.000
822	-15510624.000
823	-15505535.000
824	-15505649.000
825	-15511050.000
826	-15516684.000
827	-15520611.000
828	-15522903.000
829	-15523267.000
830	-15520071.000
831	-15520086.000
832	-15519595.000
833	-15517739.000
834	-15514355.000
835	-15516647.000
836	-15518495.000
837	-15515304.000
838	-15509304.000
839	-15504248.000
840	-15504729.000
841	-15510718.000
842	-15507144.000
843	-15494809.000
844	-15492838.000
845	-15499500.000
846	-15502032.000
847	-15501597.000
848	-15504070.000
849	-15507897.000
850	-15505684.000
851	-15504040.000
852	-15501622.000
853	-15501098.000
854	-15500262.000
855	-15502047.000
856	-15507300.000
857	-15513960.000
858	-15514983.000
859	-15510114.000
860	-15504463.000
861	-15502033.000
862	-15503581.000
863	-15507160.000
864	-15505052.000
865	-15496804.000
866	-15498001.000
867	-15508618.000
868	-15507973.000
869	-15503847.000
870	-15500537.000
871	-15500902.000
872	-15497879.000
873	-15469560.000
874	-15393173.000
875	-15256848.000
876	-15079218.000
877	-14905412.000
878	-14770541.000
879	-14623692.000
880	-14390136.000
881	-14029375.000
882	-13477806.000
883	-12760878.000
884	-11931292.000
885	-10934604.000
886	-9891545.000
887	-8939010.000
888	-8012192.000
889	-7232568.000
890	-6613227.500
891	-6100861.500
892	-5803687.500
893	-5542015.500
894	-5308213.000
895	-5150037.500
896	-4997236.000
897	-4938693.000
898	-4943086.000
899	-4982485.000
900	-5094903.500
901	-5353060.000
902	-5759580.000
903	-6335823.000
904	-7054564.500
905	-7901292.000
906	-8829820.000
907	-9710097.000
908	-10544802.000
909	-11318762.000
910	-11975273.000
911	-12545784.000
912	-13032608.000
913	-13468817.000
914	-13847894.000
915	-14152576.000
916	-14428291.000
917	-14666970.000
918	-14860447.000
919	-15003480.000
920	-15104032.000
921	-15179949.000
922	-15241745.000
923	-15293707.000
924	-15335436.000
925	-15369328.000
926	-15392673.000
927	-15415689.000
928	-15440686.000
929	-15461115.000
930	-15474342.000
931	-15480178.000
932	-15482904.000
933	-15487227.000
934	-15487160.000
935	-15488912.000
936	-15497080.000
937	-15500782.000
938	-15501694.000
939	-15503668.000
940	-15507109.000
941	-15509538.000
942	-15511522.000
943	-15509678.000
944	-15511807.000
945	-15515774.000
946	-15517044.000
947	-15517345.000
948	-15519601.000
949	-15521650.000
950	-15518297.000
951	-15517098.000
952	-15513340.000
953	-15508650.000
954	-15506467.000
955	-15507102.000
956	-15508295.000
957	-15509323.000
958	-15511389.000
959	-15513460.000
960	-15514682.000
961	-15514225.000
962	-15509621.000
963	-15508270.000
964	-15512101.000
965	-15514590.000
966	-15514127.000
967	-15514446.000
968	-15511261.000
969	-15505690.000
970	-15505233.000
971	-15510985.000
972	-15513616.000
973	-15515306.000
974	-15519014.000
975	-15518328.000
976	-15517804.000
977	-15517215.000
978	-15512005.000
979	-15507087.000
980	-15507487.000
981	-15511457.000
982	-15518230.000
983	-15520099.000
984	-15521644.000
985	-15518958.000
986	-15516607.000
987	-15516084.000
988	-15512252.000
989	-15511735.000
990	-15512228.000
991	-15512811.000
992	-15510761.000
993	-15512022.000
994	-15516589.000
995	-15522353.000
996	-15523819.000
997	-15523550.000
998	-15520482.000
999	-15515557.000
1000	-15513643.000
1001	-15516264.000
1002	-15512424.000
1003	-15508593.000
1004	-15506723.000
1005	-15506264.000
1006	-15503534.000
1007	-15499514.000
1008	-15504479.000
1009	-15513546.000
1010	-15516908.000
1011	-15517324.000
1012	-15516912.000
1013	-15517828.000
1014	-15521550.000
1015	-15518108.000
1016	-15511518.000
1017	-15510878.000
1018	-15517153.000
1019	-15515351.000
1020	-15504093.000
1021	-15498466.000
1022	-15506021.000
1023	-15510937.000
1024	-15504797.000
1025	-15495348.000
1026	-15491874.000
1027	-15488527.000
1028	-15485716.000
1029	-15488551.000
1030	-15497731.000
1031	-15507586.000
1032	-15509400.000
1033	-15510095.000
1034	-15512221.000
1035	-15514215.000
1036	-15510437.000
1037	-15510444.000
1038	-15513323.000
1039	-15516694.000
1040	-15520406.000
1041	-15520346.000
1042	-15519202.000
1043	-15515122.000
1044	-15514209.000
1045	-15515058.000
1046	-15514281.000
1047	-15511019.000
1048	-15506131.000
1049	-15502112.000
1050	-15499898.000
1051	-15499695.000
1052	-15496355.000
1053	-15496677.000
1054	-15500891.000
1055	-15502714.000
1056	-15501308.000
1057	-15502103.000
1058	-15503517.000
1059	-15505378.000
1060	-15509095.000
1061	-15507886.000
1062	-15508592.000
1063	-15513702.000
1064	-15520669.000
1065	-15522101.000
1066	-15520459.000
1067	-15517377.000
1068	-15516660.000
1069	-15516533.000
1070	-15511941.000
1071	-15507705.000
1072	-15506533.000
1073	-15501914.000
1074	-15498087.000
1075	-15499176.000
1076	-15501279.000
1077	-15505558.000
1078	-15507229.000
1079	-15505302.000
1080	-15508113.000
1081	-15514270.000
1082	-15520427.000
1083	-15521904.000
1084	-15518622.000
1085	-15519592.000
1086	-15521060.000
1087	-15518465.000
1088	-15512540.000
1089	-15504883.000
1090	-15504175.000
1091	-15510111.000
1092	-15515982.000
1093	-15515542.000
1094	-15514210.000
1095	-15515814.000
1096	-15518113.000
1097	-15516818.000
1098	-15508767.000
1099	-15505577.000
1100	-15511153.000
1101	-15514619.000
1102	-15518018.000
1103	-15520304.000
1104	-15521962.000
1105	-15523330.000
1106	-15517144.000
1107	-15511878.000
1108	-15511679.000
1109	-15511666.000
1110	-15510937.000
1111	-15508804.000
1112	-15507606.000
1113	-15506967.000
1114	-15503636.000
1115	-15503089.000
1116	-15506161.000
1117	-15505181.000
1118	-15502376.000
1119	-15500974.000
1120	-15503802.000
1121	-15506561.000
1122	-15503272.000
1123	-15493802.000
1124	-15491577.000
1125	-15498245.000
1126	-15502896.000
1127	-15502309.000
1128	-15496722.000
1129	-15494748.000
1130	-15494138.000
1131	-15493889.000
1132	-15498093.000
1133	-15499557.000
1134	-15503518.000
1135	-15505312.000
1136	-15503417.000
1137	-15503988.000
1138	-15506796.000
1139	-15508630.000
1140	-15508904.000
1141	-15505748.000
1142	-15503132.000
1143	-15501275.000
1144	-15496596.000
1145	-15491145.000
1146	-15487937.000
1147	-15485175.000
1148	-15490108.000
1149	-15496576.000
1150	-15495998.000
1151	-15496634.000
1152	-15502961.000
1153	-15507329.000
1154	-15509422.000
1155	-15508283.000
1156	-15504906.000
1157	-15501137.000
1158	-15499911.000
1159	-15503279.000
1160	-15501567.000
1161	-15499910.000
1162	-15495091.000
1163	-15494765.000
1164	-15495998.000
1165	-15494276.000
1166	-15493907.000
1167	-15495373.000
1168	-15495682.000
1169	-15499837.000
1170	-15501315.000
1171	-15500995.000
1172	-15499675.000
1173	-15498340.000
1174	-15493924.000
1175	-15494805.000
1176	-15498687.000
1177	-15495983.000
1178	-15493434.000
1179	-15494028.000
1180	-15494151.000
1181	-15491524.000
1182	-15487627.000
1183	-15490506.000
1184	-15498446.000
1185	-15500565.000
1186	-15496284.000
1187	-15488426.000
1188	-15487528.000
1189	-15492541.000
1190	-15492662.000
1191	-15487040.000
1192	-15479391.000
1193	-15477471.000
1194	-15475036.000
1195	-15459763.000
1196	-15401378.000
1197	-15261611.000
1198	-14972759.000
1199	-14534929.000
1200	-14090383.000
1201	-13730842.000
1202	-13410225.000
1203	-13003415.000
1204	-12287311.000
1205	-11104581.000
1206	-9415137.000
1207	-7547107.000
1208	-6111961.000
1209	-5060536.000
1210	-4303107.500
1211	-3585804.000
1212	-2851910.250
1213	-2314564.750
1214	-1901860.625
1215	-1565368.750
1216	-1332221.625
1217	-1118489.000
1218	-924728.500
1219	-770124.125
1220	-668011.938
1221	-646001.625
1222	-677106.625
1223	-694645.875
1224	-703148.750
1225	-699646.562
1226	-701226.438
1227	-763615.812
1228	-1063894.000
1229	-1771903.000
1230	-2806171.000
1231	-4064863.250
1232	-5464260.000
1233	-6701228.000
1234	-7776773.500
1235	-8836956.000
1236	-9748623.000
1237	-10577947.000
1238	-11268808.000
1239	-11813555.000
1240	-12338951.000
1241	-12799423.000
1242	-13263968.000
1243	-13643631.000
1244	-13957692.000
1245	-14231901.000
1246	-14466591.000
1247	-14663550.000
1248	-14825456.000
1249	-14961356.000
1250	-15078810.000
1251	-15167371.000
1252	-15236121.000
1253	-15291562.000
1254	-15332920.000
1255	-15366243.000
1256	-15384205.000
1257	-15394868.000
1258	-15404466.000
1259	-15414496.000
1260	-15428341.000
1261	-15439549.000
1262	-15450093.000
1263	-15459545.000
1264	-15466456.000
1265	-15472673.000
1266	-15477711.000
1267	-15471822.000
1268	-15470166.000
1269	-15478423.000
1270	-15482207.000
1271	-15480610.000
1272	-15482841.000
1273	-15491913.000
1274	-15500175.000
1275	-15503169.000
1276	-15503171.000
1277	-15506062.000
1278	-15510018.000
1279	-15508017.000
1280	-15498436.000
1281	-15500806.000
1282	-15500868.000
1283	-15506684.000
1284	-15525571.000
1285	-15535008.000
1286	-15530121.000
1287	-15526489.000
1288	NaN
