X	Y
1156	-15503778.000
1157	-15507127.000
1158	-15509494.000
1159	-15509333.000
1160	-15510217.000
1161	-15509275.000
1162	-15507496.000
1163	-15497779.000
1164	-15495539.000
1165	-15504914.000
1166	-15506903.000
1167	-15505509.000
1168	-15508273.000
1169	-15509560.000
1170	-15504631.000
1171	-15503264.000
1172	-15510114.000
1173	-15515511.000
1174	-15514552.000
1175	-15507001.000
1176	-15501184.000
1177	-15502829.000
1178	-15507477.000
1179	-15507865.000
1180	-15506910.000
1181	-15503659.000
1182	-15502764.000
1183	-15503926.000
1184	-15503937.000
1185	-15507077.000
1186	-15509841.000
1187	-15510132.000
1188	-15512942.000
1189	-15513956.000
1190	-15510027.000
1191	-15507036.000
1192	-15511122.000
1193	-15512916.000
1194	-15509341.000
1195	-15507561.000
1196	-15503797.000
1197	-15507314.000
1198	-15516515.000
1199	-15516519.000
1200	-15517019.000
1201	-15519903.000
1202	-15518509.000
1203	-15514696.000
1204	-15513610.000
1205	-15511193.000
1206	-15509854.000
1207	-15511854.000
1208	-15511658.000
1209	-15507743.000
1210	-15504142.000
1211	-15502119.000
1212	-15505191.000
1213	-15509275.000
1214	-15510692.000
1215	-15510890.000
1216	-15514925.000
1217	-15516072.000
1218	-15512621.000
1219	-15507441.000
1220	-15508700.000
1221	-15513961.000
1222	-15517683.000
1223	-15519692.000
1224	-15526281.000
1225	-15530818.000
1226	-15531273.000
1227	-15529232.000
1228	-15531592.000
1229	-15535734.000
1230	-15533939.000
1231	-15527486.000
1232	-15523220.000
1233	-15522526.000
1234	-15520008.000
1235	-15517651.000
1236	-15516700.000
1237	-15518173.000
1238	-15521840.000
1239	-15522399.000
1240	-15520536.000
1241	-15517029.000
1242	-15522710.000
1243	-15530956.000
1244	-15532035.000
1245	-15525686.000
1246	-15522063.000
1247	-15522848.000
1248	-15522342.000
1249	-15522329.000
1250	-15525581.000
1251	-15527450.000
1252	-15525157.000
1253	-15521953.000
1254	-15521131.000
1255	-15520407.000
1256	-15517225.000
1257	-15512883.000
1258	-15512418.000
1259	-15507507.000
1260	-15503846.000
1261	-15507353.000
1262	-15515090.000
1263	-15519053.000
1264	-15516453.000
1265	-15517329.000
1266	-15520062.000
1267	-15516220.000
1268	-15509195.000
1269	-15507517.000
1270	-15509346.000
1271	-15508442.000
1272	-15507107.000
1273	-15510120.000
1274	-15514607.000
1275	-15513904.000
1276	-15512853.000
1277	-15517390.000
1278	-15519498.000
1279	-15522112.000
1280	-15524943.000
1281	-15521839.000
1282	-15517443.000
1283	-15512559.000
1284	-15519032.000
1285	-15521869.000
1286	-15527545.000
1287	-15538275.000
1288	-15541372.000
1289	-15537131.000
1290	-15526241.000
1291	NaN
