x,intensity
495,-9361071.000
496,-9355311.000
497,-9344943.000
498,-9315503.000
499,-9263023.000
500,-9200623.000
501,-9131503.000
502,-9051055.000
503,-8971503.000
504,-8883119.000
505,-8792686.000
506,-8712495.000
507,-8644591.000
508,-8560623.000
509,-8443887.000
510,-8324591.000
511,-8214255.500
512,-8077457.500
513,-7918033.500
514,-7777391.500
515,-7675567.500
516,-7580271.500
517,-7464495.500
518,-7334831.500
519,-7226415.500
520,-7128559.500
521,-7017775.500
522,-6920239.500
523,-6865455.000
524,-6865263.000
525,-6889583.000
526,-6896367.500
527,-6897199.500
528,-6932783.500
529,-7002927.500
530,-7068911.500
531,-7132847.500
532,-7231855.500
533,-7377135.500
534,-7535407.000
535,-7673263.000
536,-7771055.000
537,-7847535.000
538,-7937711.000
539,-8048047.000
540,-8151023.000
541,-8237487.000
542,-8304239.000
543,-8354415.000
544,-8386031.000
545,-8394031.000
546,-8387567.000
547,-8377006.500
548,-8349615.000
549,-8314990.500
550,-8280174.500
551,-8216878.500
552,-8131950.500
553,-8048558.500
554,-7957166.500
555,-7839726.500
556,-7690030.500
557,-7535023.000
558,-7375599.000
559,-7207151.000
560,-7029231.000
561,-6861103.000
562,-6703599.000
563,-6537391.000
564,-6340527.000
565,-6145263.000
566,-5969327.000
567,-5820399.000
568,-5699119.000
569,-5567087.000
570,-5441903.000
571,-5387119.000
572,-5385967.000
573,-5390575.000
574,-5407023.000
575,-5465007.000
576,-5577071.000
577,-5723822.500
578,-5895470.500
579,-6092463.000
580,-6304559.000
581,-6505519.000
582,-6708847.000
583,-6948591.000
584,-7178287.000
585,-7333103.000
586,-7467503.000
587,-7630127.000
588,-7776751.000
589,-7914351.000
590,-8041007.000
591,-8112687.000
592,-8138159.000
593,-8142382.500
594,-8145326.500
595,-8145326.500
596,-8127471.000
597,-8103342.500
598,-8069743.000
599,-8018223.000
600,-7962671.000
601,-7908463.000
602,-7857711.000
603,-7813359.000
604,-7756142.500
605,-7671022.500
606,-7562159.000
607,-7469295.000
608,-7379567.000
609,-7259119.000
610,-7126255.000
611,-7014575.000
612,-6917871.000
613,-6821039.500
614,-6742831.500
615,-6716847.000
616,-6701295.000
617,-6665327.000
618,-6627823.000
619,-6634863.000
620,-6678511.000
621,-6738095.000
622,-6832943.000
623,-6967343.000
624,-7117039.000
625,-7254639.000
626,-7384239.000
627,-7516655.000
628,-7652079.000
629,-7803439.000
630,-7971759.000
631,-8128751.000
632,-8262447.000
633,-8380719.000
634,-8481839.000
635,-8568047.000
636,-8649262.000
637,-8719534.000
638,-8780654.000
639,-8839279.000
640,-8888495.000
641,-8913903.000
642,-8923887.000
643,-8942319.000
644,-8981807.000
645,-9033071.000
646,-9082670.000
647,-9114798.000
648,-9137518.000
649,-9159342.000
650,-9171758.000
651,-9198126.000
652,-9244974.000
653,-9292078.000
654,-9325550.000
655,-9331502.000
656,-9321774.000
657,-9321134.000
658,-9329198.000
659,-9329774.000
660,-9321390.000
661,-9300590.000
662,-9295021.000
663,-9317292.000
664,-9330478.000
665,-9338158.000
666,-9351022.000
667,-9357806.000
668,-9343342.000
669,-9321902.000
670,-9303726.000
671,-9304046.000
672,-9315758.000
673,-9331118.000
674,-9339182.000
675,-9335790.000
676,-9330990.000
677,-9333998.000
678,-9331054.000
679,-9345454.000
680,-9368814.000
681,-9376174.000
682,-9359406.000
683,-9329966.000
684,-9313454.000
685,-9314286.000
686,-9307950.000
687,-9290862.000
688,-9265134.000
689,-9214766.000
690,-9160366.000
691,-9119662.000
692,-9068206.000
693,-8995630.000
694,-8916654.000
695,-8849902.000
696,-8760558.000
697,-8641966.000
698,-8525294.000
699,-8433326.000
700,-8328942.000
701,-8172270.000
702,-7997614.000
703,-7855406.500
704,-7726830.500
705,-7568942.500
706,-7412462.500
707,-7294766.500
708,-7180206.500
709,-7024686.500
710,-6886958.500
711,-6804206.500
712,-6747630.500
713,-6694958.500
714,-6663982.500
715,-6688430.000
716,-6778862.000
717,-6896238.000
718,-7002990.000
719,-7103086.500
720,-7211822.500
721,-7342382.500
722,-7496238.500
723,-7667566.500
724,-7846958.500
725,-8009006.000
726,-8124526.000
727,-8189160.500
728,-8236136.000
729,-8286574.000
730,-8325358.000
731,-8338222.000
732,-8331694.000
733,-8318253.000
734,-8286317.500
735,-8224045.500
736,-8138285.500
737,-8036525.500
738,-7905326.000
