x,intensity
530,-16432139.000
531,-16432107.000
532,-16440988.000
533,-16444032.000
534,-16442262.000
535,-16442532.000
536,-16444237.000
537,-16446706.000
538,-16447195.000
539,-16446312.000
540,-16443574.000
541,-16435573.000
542,-16435293.000
543,-16440975.000
544,-16445051.000
545,-16447667.000
546,-16449844.000
547,-16450208.000
548,-16445792.000
549,-16438964.000
550,-16437714.000
551,-16443233.000
552,-16445324.000
553,-16443193.000
554,-16434293.000
555,-16427144.000
556,-16433062.000
557,-16442371.000
558,-16441733.000
559,-16438040.000
560,-16436627.000
561,-16429465.000
562,-16425154.000
563,-16436872.000
564,-16451371.000
565,-16451953.000
566,-16444508.000
567,-16438228.000
568,-16436922.000
569,-16435001.000
570,-16432592.000
571,-16436662.000
572,-16443820.000
573,-16443477.000
574,-16439326.000
575,-16440002.000
576,-16441267.000
577,-16441238.000
578,-16438511.000
579,-16440440.000
580,-16444895.000
581,-16444334.000
582,-16444917.000
583,-16446524.000
584,-16446288.000
585,-16442425.000
586,-16436341.000
587,-16432081.000
588,-16432528.000
589,-16437843.000
590,-16439042.000
591,-16440042.000
592,-16441581.000
593,-16441998.000
594,-16449406.000
595,-16456246.000
596,-16455918.000
597,-16450797.000
598,-16444586.000
599,-16444512.000
600,-16446721.000
601,-16440737.000
602,-16439975.000
603,-16449872.000
604,-16454436.000
605,-16448836.000
606,-16437168.000
607,-16429340.000
608,-16433763.000
609,-16442820.000
610,-16442539.000
611,-16442818.000
612,-16446524.000
613,-16441652.000
614,-16431612.000
615,-16432110.000
616,-16439156.000
617,-16436759.000
618,-16434752.000
619,-16439336.000
620,-16437885.000
621,-16435033.000
622,-16433001.000
623,-16422575.000
624,-16422149.000
625,-16436322.000
626,-16444511.000
627,-16443008.000
628,-16441025.000
629,-16441681.000
630,-16444890.000
631,-16447971.000
632,-16445423.000
633,-16440923.000
634,-16440810.000
635,-16440670.000
636,-16440435.000
637,-16443890.000
638,-16443217.000
639,-16433552.000
640,-16427906.000
641,-16426378.000
642,-16383986.000
643,-16240846.000
644,-15935489.000
645,-15484055.000
646,-14977900.000
647,-14324189.000
648,-13296571.000
649,-11864899.000
650,-10132198.000
651,-8510695.000
652,-7688944.000
653,-7601838.000
654,-7613359.500
655,-7481527.000
656,-7423666.000
657,-7628915.500
658,-8033778.500
659,-8492005.000
660,-9089176.000
661,-9826264.000
662,-10420151.000
663,-10942049.000
664,-11493111.000
665,-12011222.000
666,-12499005.000
667,-12969145.000
668,-13421961.000
669,-13841233.000
670,-14212246.000
671,-14489224.000
672,-14727791.000
673,-14963833.000
674,-15167106.000
675,-15335538.000
676,-15481858.000
677,-15605733.000
678,-15728470.000
679,-15851732.000
680,-15962894.000
681,-16045763.000
682,-16117127.000
683,-16182604.000
684,-16234664.000
685,-16277199.000
686,-16316736.000
687,-16350407.000
688,-16373782.000
689,-16382611.000
690,-16383508.000
691,-16389097.000
692,-16400557.000
693,-16405697.000
694,-16408173.000
695,-16413549.000
696,-16415894.000
697,-16414077.000
698,-16418238.000
699,-16425372.000
700,-16427635.000
701,-16427283.000
702,-16428919.000
703,-16429426.000
704,-16431820.000
705,-16434433.000
706,-16432932.000
707,-16422384.000
708,-16415395.000
709,-16423344.000
710,-16434613.000
711,-16437933.000
712,-16434744.000
713,-16434750.000
714,-16437426.000
715,-16435435.000
716,-16424279.000
717,-16423961.000
718,-16432753.000
719,-16430836.000
720,-16428993.000
721,-16436285.000
722,-16440017.000
723,-16434571.000
724,-16429671.000
725,-16426499.000
726,-16432539.000
727,-16440843.000
728,-16432620.000
729,-16422902.000
730,-16422733.000
731,-16425345.000
732,-16429605.000
733,-16435274.000
734,-16437769.000
735,-16432058.000
736,-16430341.000
737,-16439306.000
738,-16444547.000
739,-16440217.000
740,-16438338.000
741,-16438258.000
742,-16439040.000
743,-16443560.000
744,-16445275.000
745,-16443011.000
746,-16443088.000
747,-16441855.000
748,-16435211.000
749,-16425412.000
750,-16419725.000
751,-16425945.000
752,-16435244.000
753,-16436018.000
754,-16435360.000
755,-16440784.000
756,-16432944.000
757,-16420496.000
758,-16426137.000
759,-16431999.000
760,-16429292.000
761,-16433881.000
762,-16437343.000
763,-16428262.000
764,-16422181.000
765,-16422431.000
766,-16426814.000
767,-16434633.000
768,-16439489.000
769,-16443706.000
770,-16443880.000
771,-16432363.000
772,-16423458.000
773,-16425885.000
774,-16432058.000
775,-16436283.000
776,-16438957.000
777,-16439491.000
778,-16437944.000
779,-16435899.000
780,-16434759.000
781,-16433734.000
782,-16430671.000
783,-16427737.000
784,-16425954.000
785,-16428512.000
786,-16437161.000
787,-16443825.000
788,-16441484.000
789,-16442810.000
790,-16449283.000
791,-16446524.000
792,-16442226.000
793,-16444016.000
794,-16441803.000
795,-16433166.000
796,-16431821.000
797,-16436293.000
798,-16434263.000
799,-16436139.000
800,-16442396.000
801,-16441883.000
802,-16442232.000
803,-16441725.000
804,-16437394.000
805,-16440314.000
806,-16446048.000
807,-16445517.000
808,-16443881.000
809,-16441970.000
810,-16438582.000
811,-16439098.000
812,-16444077.000
813,-16446097.000
814,-16435754.000
815,-16427016.000
816,-16436392.000
817,-16446944.000
818,-16445467.000
819,-16440592.000
820,-16443030.000
821,-16445634.000
822,-16435790.000
