x,intensity
800,-16447296.000
801,-16439214.000
802,-16432132.000
803,-16427338.000
804,-16434736.000
805,-16445004.000
806,-16448062.000
807,-16445238.000
808,-16434988.000
809,-16429753.000
810,-16435833.000
811,-16444827.000
812,-16443678.000
813,-16428640.000
814,-16420540.000
815,-16430480.000
816,-16444260.000
817,-16446819.000
818,-16444076.000
819,-16435422.000
820,-16420356.000
821,-16424971.000
822,-16436368.000
823,-16432671.000
824,-16435065.000
825,-16446111.000
826,-16445327.000
827,-16444135.000
828,-16449629.000
829,-16444782.000
830,-16434003.000
831,-16429813.000
832,-16427606.000
833,-16430650.000
834,-16443239.000
835,-16451542.000
836,-16443263.000
837,-16425269.000
838,-16413418.000
839,-16418366.000
840,-16436070.000
841,-16448084.000
842,-16440308.000
843,-16417157.000
844,-16410930.000
845,-16424853.000
846,-16428702.000
847,-16428550.000
848,-16436249.000
849,-16435358.000
850,-16424380.000
851,-16418903.000
852,-16414181.000
853,-16415348.000
854,-16429644.000
855,-16436439.000
856,-16435437.000
857,-16432683.000
858,-16426359.000
859,-16425663.000
860,-16429810.000
861,-16430272.000
862,-16430989.000
863,-16432463.000
864,-16431342.000
865,-16434341.000
866,-16438990.000
867,-16435413.000
868,-16436055.000
869,-16446471.000
870,-16443269.000
871,-16428102.000
872,-16420041.000
873,-16427799.000
874,-16437904.000
875,-16441618.000
876,-16443191.000
877,-16439240.000
878,-16434372.000
879,-16432801.000
880,-16437938.000
881,-16442073.000
882,-16430688.000
883,-16419415.000
884,-16422919.000
885,-16430165.000
886,-16435099.000
887,-16440428.000
888,-16443885.000
889,-16446285.000
890,-16440043.000
891,-16429111.000
892,-16428205.000
893,-16427522.000
894,-16425111.000
895,-16432841.000
896,-16438204.000
897,-16442171.000
898,-16448291.000
899,-16447002.000
900,-16444510.000
901,-16443300.000
902,-16437461.000
903,-16429801.000
904,-16425509.000
905,-16423694.000
906,-16429607.000
907,-16437014.000
908,-16439769.000
909,-16446306.000
910,-16446058.000
911,-16432436.000
912,-16427337.000
913,-16434655.000
914,-16435928.000
915,-16436707.000
916,-16438254.000
917,-16433107.000
918,-16435851.000
919,-16442636.000
920,-16441272.000
921,-16440716.000
922,-16443697.000
923,-16441958.000
924,-16435748.000
925,-16427153.000
926,-16415964.000
927,-16408588.000
928,-16418484.000
929,-16437482.000
930,-16441165.000
931,-16432463.000
932,-16435343.000
933,-16440984.000
934,-16439053.000
935,-16439930.000
936,-16437575.000
937,-16435673.000
938,-16439254.000
939,-16437013.000
940,-16435086.000
941,-16436487.000
942,-16435018.000
943,-16432865.000
944,-16433104.000
945,-16439491.000
946,-16446173.000
947,-16443080.000
948,-16436031.000
949,-16430403.000
950,-16428334.000
951,-16433708.000
952,-16441122.000
953,-16445295.000
954,-16443890.000
955,-16438700.000
956,-16440481.000
957,-16446132.000
958,-16441414.000
959,-16429898.000
960,-16420429.000
961,-16418073.000
962,-16421256.000
963,-16406364.000
964,-16278668.000
965,-15912724.000
966,-15127659.000
967,-13791894.000
968,-12139314.000
969,-10173143.000
970,-7637365.000
971,-5079541.000
972,-3345394.000
973,-2470258.750
974,-2065977.250
975,-1827768.000
976,-1545082.000
977,-1293751.500
978,-1157912.625
979,-1085019.875
980,-1395634.000
981,-2151469.750
982,-2996789.250
983,-3705267.250
984,-4412537.500
985,-5331441.000
986,-6260325.000
987,-7145955.500
988,-8028390.500
989,-8861358.000
990,-9656987.000
991,-10395522.000
992,-11205022.000
993,-11878286.000
994,-12384991.000
995,-12792525.000
996,-13158811.000
997,-13492385.000
998,-13785501.000
999,-14063738.000
1000,-14312415.000
1001,-14528247.000
1002,-14742707.000
1003,-14947674.000
1004,-15123246.000
1005,-15285956.000
1006,-15439923.000
1007,-15573592.000
1008,-15705478.000
1009,-15824401.000
1010,-15912236.000
1011,-15982083.000
1012,-16049308.000
1013,-16095723.000
1014,-16122857.000
1015,-16154809.000
1016,-16189709.000
1017,-16228737.000
1018,-16251031.000
1019,-16261062.000
1020,-16268010.000
1021,-16280442.000
1022,-16298554.000
1023,-16319739.000
1024,-16328366.000
1025,-16316413.000
1026,-16313771.000
1027,-16330598.000
1028,-16345674.000
1029,-16351699.000
1030,-16363745.000
1031,-16376953.000
1032,-16380783.000
1033,-16371293.000
1034,-16368806.000
1035,-16382533.000
1036,-16387544.000
1037,-16382171.000
1038,-16387086.000
1039,-16401357.000
1040,-16408097.000
1041,-16405497.000
1042,-16402470.000
1043,-16401979.000
1044,-16402652.000
1045,-16395664.000
1046,-16389498.000
1047,-16390387.000
1048,-16393082.000
1049,-16395380.000
1050,-16397338.000
1051,-16400631.000
1052,-16405315.000
1053,-16410094.000
1054,-16417349.000
1055,-16422243.000
1056,-16420537.000
1057,-16415049.000
1058,-16416459.000
1059,-16425518.000
1060,-16427977.000
1061,-16419810.000
1062,-16416893.000
1063,-16415429.000
1064,-16412838.000
1065,-16414837.000
1066,-16416521.000
1067,-16411335.000
1068,-16407872.000
1069,-16412339.000
1070,-16415701.000
1071,-16422569.000
1072,-16425642.000
1073,-16420548.000
1074,-16420010.000
1075,-16424018.000
1076,-16429491.000
1077,-16436109.000
1078,-16432888.000
1079,-16426420.000
1080,-16429525.000
1081,-16430424.000
1082,-16425971.000
1083,-16419078.000
1084,-16421301.000
1085,-16431266.000
1086,-16427979.000
1087,-16421192.000
1088,-16428221.000
1089,-16434385.000
1090,-16431691.000
1091,-16430454.000
1092,-16431170.000
1093,-16432964.000
1094,-16431011.000
1095,-16421900.000
1096,-16410845.000
1097,-16410074.000
1098,-16421888.000
1099,-16433596.000
1100,-16430252.000
1101,-16423798.000
1102,-16424670.000
1103,-16424231.000
1104,-16421625.000
1105,-16423720.000
1106,-16426475.000
1107,-16430197.000
1108,-16433222.000
1109,-16431896.000
1110,-16431627.000
1111,-16434000.000
1112,-16438375.000
1113,-16436583.000
1114,-16428733.000
1115,-16425238.000
1116,-16424784.000
1117,-16430795.000
1118,-16441551.000
1119,-16437894.000
1120,-16427274.000
1121,-16424551.000
1122,-16426449.000
1123,-16420179.000
1124,-16385688.000
1125,-16267593.000
1126,-15927745.000
1127,-15258370.000
1128,-14411732.000
1129,-13375769.000
1130,-11973819.000
1131,-10410637.000
1132,-9027977.000
1133,-8109409.000
1134,-7859052.000
1135,-7915239.500
1136,-7875635.000
1137,-7836915.000
1138,-7839220.000
1139,-7897721.500
1140,-8185979.000
1141,-8701051.000
1142,-9307618.000
1143,-9825117.000
1144,-10276594.000
1145,-10834214.000
1146,-11396577.000
1147,-11879191.000
1148,-12313172.000
1149,-12745455.000
1150,-13178416.000
1151,-13610295.000
1152,-14045494.000
1153,-14406438.000
1154,-14665545.000
1155,-14864965.000
1156,-15033862.000
1157,-15184938.000
1158,-15335730.000
1159,-15487987.000
1160,-15619352.000
1161,-15733730.000
1162,-15840990.000
1163,-15928227.000
1164,-16000479.000
1165,-16073660.000
1166,-16146163.000
1167,-16203179.000
1168,-16251890.000
1169,-16302530.000
1170,-16339368.000
1171,-16355426.000
1172,-16364370.000
1173,-16373619.000
1174,-16378843.000
1175,-16388417.000
1176,-16406855.000
1177,-16415547.000
1178,-16411201.000
1179,-16408665.000
1180,-16412588.000
1181,-16416997.000
1182,-16426701.000
1183,-16431401.000
1184,-16427064.000
1185,-16425580.000
1186,-16427574.000
1187,-16429520.000
1188,-16429270.000
1189,-16421823.000
1190,-16413591.000
1191,-16408548.000
1192,-16414615.000
1193,-16429117.000
1194,-16432777.000
1195,-16436433.000
1196,-16444180.000
1197,-16442034.000
1198,-16431490.000
1199,-16430960.000
1200,-16440553.000
1201,-16445377.000
1202,-16438531.000
1203,-16433208.000
1204,-16428033.000
1205,-16409852.000
1206,-16396668.000
1207,-16408430.000
1208,-16425848.000
1209,-16427261.000
1210,-16427203.000
1211,-16432541.000
1212,-16436731.000
1213,-16432867.000
1214,-16425805.000
1215,-16426209.000
1216,-16426867.000
1217,-16428583.000
1218,-16431655.000
1219,-16431843.000
1220,-16435322.000
1221,-16438895.000
1222,-16442613.000
1223,-16443641.000
1224,-16438719.000
1225,-16437300.000
1226,-16441172.000
1227,-16442224.000
1228,-16439517.000
1229,-16436399.000
1230,-16428331.000
1231,-16415726.000
1232,-16410627.000
1233,-16422267.000
1234,-16423015.000
1235,-16393516.000
1236,-16389793.000
1237,-16426672.000
1238,-16449484.000
1239,-16444929.000
1240,-16430027.000
1241,-16428320.000
1242,-16437523.000
1243,-16440318.000
1244,-16441263.000
1245,-16437942.000
1246,-16437575.000
1247,-16446951.000
1248,-16451863.000
1249,-16447911.000
1250,-16434545.000
1251,-16419846.000
1252,-16421409.000
1253,-16430286.000
1254,-16430793.000
1255,-16421524.000
1256,-16410356.000
1257,-16404112.000
1258,-16403204.000
1259,-16409240.000
1260,-16418021.000
1261,-16431063.000
1262,-16441513.000
1263,-16444322.000
1264,-16442518.000
1265,-16434278.000
1266,-16424326.000
1267,-16424963.000
1268,-16428195.000
1269,-16420651.000
1270,-16413915.000
1271,-16413101.000
1272,-16418574.000
1273,-16429748.000
1274,-16432120.000
1275,-16428799.000
1276,-16425642.000
1277,-16413524.000
1278,-16405859.000
1279,-16414418.000
1280,-16429778.000
1281,-16439474.000
1282,-16447317.000
1283,-16467018.000
1284,NaN
