x,intensity
787,-16438715.000
788,-16439317.000
789,-16440796.000
790,-16439320.000
791,-16440627.000
792,-16439141.000
793,-16427366.000
794,-16422981.000
795,-16432416.000
796,-16431318.000
797,-16424312.000
798,-16432602.000
799,-16445927.000
800,-16442890.000
801,-16433526.000
802,-16427835.000
803,-16424319.000
804,-16433186.000
805,-16443891.000
806,-16447921.000
807,-16444725.000
808,-16433017.000
809,-16427006.000
810,-16433387.000
811,-16442263.000
812,-16442061.000
813,-16428426.000
814,-16419765.000
815,-16430167.000
816,-16444781.000
817,-16446627.000
818,-16444077.000
819,-16435869.000
820,-16420488.000
821,-16423822.000
822,-16435043.000
823,-16431289.000
824,-16434182.000
825,-16446371.000
826,-16445154.000
827,-16442417.000
828,-16447260.000
829,-16444065.000
830,-16435027.000
831,-16430691.000
832,-16427922.000
833,-16431475.000
834,-16444560.000
835,-16452797.000
836,-16442297.000
837,-16422839.000
838,-16413916.000
839,-16422048.000
840,-16439583.000
841,-16449375.000
842,-16439732.000
843,-16416893.000
844,-16410675.000
845,-16424079.000
846,-16427685.000
847,-16427861.000
848,-16435228.000
849,-16434794.000
850,-16425982.000
851,-16421899.000
852,-16416335.000
853,-16415843.000
854,-16430471.000
855,-16437152.000
856,-16435837.000
857,-16431722.000
858,-16423928.000
859,-16424702.000
860,-16430112.000
861,-16431035.000
862,-16429981.000
863,-16428509.000
864,-16427198.000
865,-16431349.000
866,-16438272.000
867,-16436155.000
868,-16436036.000
869,-16445944.000
870,-16443255.000
871,-16428290.000
872,-16422728.000
873,-16429954.000
874,-16436531.000
875,-16439609.000
876,-16443132.000
877,-16440400.000
878,-16433865.000
879,-16430691.000
880,-16436219.000
881,-16441943.000
882,-16430285.000
883,-16416206.000
884,-16420179.000
885,-16430153.000
886,-16435392.000
887,-16438627.000
888,-16440876.000
889,-16444785.000
890,-16439383.000
891,-16428408.000
892,-16426739.000
893,-16426234.000
894,-16426818.000
895,-16434694.000
896,-16435826.000
897,-16437885.000
898,-16446498.000
899,-16447241.000
900,-16444381.000
901,-16442753.000
902,-16438061.000
903,-16430906.000
904,-16424419.000
905,-16421375.000
906,-16428115.000
907,-16437131.000
908,-16441675.000
909,-16448431.000
910,-16447220.000
911,-16430585.000
912,-16424140.000
913,-16433501.000
914,-16437068.000
915,-16439254.000
916,-16439787.000
917,-16434060.000
918,-16437628.000
919,-16444810.000
920,-16442223.000
921,-16441645.000
922,-16445097.000
923,-16441501.000
924,-16432791.000
925,-16424714.000
926,-16415630.000
927,-16409726.000
928,-16419373.000
929,-16438037.000
930,-16442367.000
931,-16433810.000
932,-16436547.000
933,-16442051.000
934,-16439829.000
935,-16439536.000
936,-16437156.000
937,-16436745.000
938,-16441497.000
939,-16439118.000
940,-16436031.000
941,-16436340.000
942,-16432698.000
943,-16428942.000
944,-16428914.000
945,-16435131.000
946,-16443032.000
947,-16440904.000
948,-16434232.000
949,-16429740.000
950,-16428511.000
951,-16433638.000
952,-16439529.000
953,-16442866.000
954,-16443561.000
955,-16440666.000
956,-16441544.000
957,-16441614.000
958,-16432754.000
959,-16421391.000
960,-16409551.000
961,-16399912.000
962,-16374911.000
963,-16266354.000
964,-15854006.000
965,-14922251.000
966,-13162341.000
967,-10374613.000
968,-7370715.500
969,-4987255.500
970,-3278510.250
971,-2259050.750
972,-1584828.750
973,-1093213.625
974,-855669.188
975,-726700.250
976,-584608.938
977,-352742.344
978,-262768.500
979,-172453.422
980,-155073.812
981,-229021.062
982,-345562.625
983,-484335.969
984,-687986.812
985,-1096110.625
986,-1635689.000
987,-2365358.500
988,-3211954.500
989,-4140791.250
990,-5061945.500
991,-5903986.500
992,-6748447.000
993,-7674702.000
994,-8584682.000
995,-9339243.000
996,-10004312.000
997,-10599964.000
998,-11128460.000
999,-11629038.000
1000,-12082804.000
1001,-12504876.000
1002,-12914327.000
1003,-13298297.000
1004,-13619545.000
1005,-13901475.000
1006,-14172849.000
1007,-14420097.000
1008,-14646971.000
1009,-14853307.000
1010,-15016063.000
1011,-15145034.000
1012,-15259452.000
1013,-15351654.000
1014,-15428936.000
1015,-15506292.000
1016,-15575154.000
1017,-15636979.000
1018,-15691772.000
1019,-15731453.000
1020,-15771567.000
1021,-15822547.000
1022,-15868695.000
1023,-15906011.000
1024,-15929625.000
1025,-15933282.000
1026,-15948439.000
1027,-15989674.000
1028,-16013704.000
1029,-16027469.000
1030,-16052622.000
1031,-16080810.000
1032,-16095453.000
1033,-16095562.000
1034,-16096069.000
1035,-16109547.000
1036,-16110820.000
1037,-16104985.000
1038,-16118108.000
1039,-16142790.000
1040,-16158830.000
1041,-16160798.000
1042,-16159752.000
1043,-16166021.000
1044,-16172925.000
1045,-16174123.000
1046,-16176359.000
1047,-16178518.000
1048,-16182947.000
1049,-16188970.000
1050,-16195524.000
1051,-16206419.000
1052,-16213601.000
1053,-16219522.000
1054,-16231715.000
1055,-16250949.000
1056,-16259660.000
1057,-16256279.000
1058,-16257417.000
1059,-16276273.000
1060,-16288326.000
1061,-16286277.000
1062,-16286451.000
1063,-16289854.000
1064,-16295264.000
1065,-16305705.000
1066,-16308829.000
1067,-16302487.000
1068,-16302076.000
1069,-16308130.000
1070,-16314140.000
1071,-16320933.000
1072,-16321012.000
1073,-16314204.000
1074,-16315846.000
1075,-16324968.000
1076,-16339509.000
1077,-16352594.000
1078,-16356225.000
1079,-16355297.000
1080,-16363417.000
1081,-16370035.000
1082,-16366991.000
1083,-16357273.000
1084,-16356387.000
1085,-16365093.000
1086,-16360375.000
1087,-16353123.000
1088,-16358429.000
1089,-16360012.000
1090,-16354955.000
1091,-16353447.000
1092,-16357878.000
1093,-16361139.000
1094,-16356819.000
1095,-16346165.000
1096,-16341308.000
1097,-16344971.000
1098,-16361007.000
1099,-16381587.000
1100,-16385595.000
1101,-16385282.000
1102,-16392965.000
1103,-16396833.000
1104,-16397180.000
1105,-16402653.000
1106,-16407643.000
1107,-16416694.000
1108,-16425951.000
1109,-16426968.000
1110,-16425433.000
1111,-16429473.000
1112,-16435421.000
1113,-16434070.000
1114,-16425199.000
1115,-16419616.000
1116,-16417869.000
1117,-16426882.000
1118,-16440012.000
1119,-16434299.000
1120,-16424441.000
1121,-16423700.000
1122,-16419593.000
1123,-16382116.000
1124,-16220049.000
1125,-15820613.000
1126,-15020955.000
1127,-13712825.000
1128,-12231061.000
1129,-10573904.000
1130,-8274932.000
1131,-5813040.500
1132,-4002407.000
1133,-3113650.750
1134,-2831216.000
1135,-2587573.000
1136,-2211707.750
1137,-2014586.750
1138,-1998716.375
1139,-2092732.750
1140,-2558588.750
1141,-3273084.250
1142,-4065912.250
1143,-4809400.500
1144,-5517053.000
1145,-6401340.000
1146,-7359031.500
1147,-8252085.500
1148,-9011509.000
1149,-9731573.000
1150,-10492382.000
1151,-11225679.000
1152,-11929024.000
1153,-12522795.000
1154,-12977266.000
1155,-13332742.000
1156,-13625712.000
1157,-13883826.000
1158,-14145036.000
1159,-14399480.000
1160,-14614904.000
1161,-14818193.000
1162,-15015637.000
1163,-15193607.000
1164,-15337377.000
1165,-15481372.000
1166,-15621660.000
1167,-15729479.000
1168,-15823636.000
1169,-15926599.000
1170,-16014409.000
1171,-16071635.000
1172,-16117395.000
1173,-16156126.000
1174,-16186507.000
1175,-16218014.000
1176,-16256766.000
1177,-16282982.000
1178,-16292633.000
1179,-16307478.000
1180,-16332009.000
1181,-16352818.000
1182,-16364564.000
1183,-16368797.000
1184,-16371865.000
1185,-16377842.000
1186,-16384641.000
1187,-16389540.000
1188,-16389096.000
1189,-16384135.000
1190,-16377294.000
1191,-16372569.000
1192,-16382553.000
1193,-16400770.000
1194,-16406718.000
1195,-16411453.000
1196,-16421722.000
1197,-16421314.000
1198,-16410456.000
1199,-16407480.000
1200,-16416743.000
1201,-16420876.000
1202,-16413438.000
1203,-16406770.000
1204,-16399753.000
1205,-16382781.000
1206,-16371065.000
1207,-16385255.000
1208,-16405562.000
1209,-16411067.000
1210,-16413118.000
1211,-16417160.000
1212,-16419938.000
1213,-16418264.000
1214,-16411078.000
1215,-16410335.000
1216,-16412711.000
1217,-16413327.000
1218,-16416285.000
1219,-16417825.000
1220,-16422821.000
1221,-16427927.000
1222,-16433543.000
1223,-16436698.000
1224,-16431143.000
1225,-16425446.000
1226,-16429324.000
1227,-16433506.000
1228,-16430535.000
1229,-16426658.000
1230,-16420260.000
1231,-16406623.000
1232,-16401719.000
1233,-16415846.000
1234,-16417730.000
1235,-16389640.000
1236,-16386895.000
1237,-16423846.000
1238,-16445560.000
1239,-16440686.000
1240,-16425470.000
1241,-16422303.000
1242,-16431966.000
1243,-16436550.000
1244,-16437927.000
1245,-16434020.000
1246,-16434802.000
1247,-16441765.000
1248,-16444873.000
1249,-16441554.000
1250,-16429071.000
1251,-16414628.000
1252,-16414348.000
1253,-16421005.000
1254,-16422596.000
1255,-16417079.000
1256,-16406996.000
1257,-16400945.000
1258,-16402281.000
1259,-16408965.000
1260,-16418840.000
1261,-16432016.000
1262,-16441498.000
1263,-16443033.000
1264,-16441159.000
1265,-16433171.000
1266,-16423287.000
1267,-16424249.000
1268,-16426975.000
1269,-16418996.000
1270,-16412718.000
1271,-16414198.000
1272,-16420770.000
1273,-16430989.000
1274,-16431503.000
1275,-16427402.000
1276,-16425658.000
1277,-16416603.000
1278,-16409246.000
1279,-16415679.000
1280,-16427874.000
1281,-16436351.000
1282,-16449210.000
1283,-16469433.000
1284,NaN
